Target(SIN(0.01*x)+2*COS(0.01*x*x)+LOG(0.01*x)),Input1(x),Input2(x*x),Input3(sin(x)),Input4(cos(x)),Input5(log(x))
572.5464595,7415,54982225,0.745535204,0.666466248,3.870111155
196.8266692,7416,54997056,0.9636264,-0.267252992,3.870169721
519.70559,7417,55011889,0.295763928,-0.955261063,3.870228279
394.7727514,7418,55026724,-0.644022536,-0.765006519,3.870286829
261.1919576,7419,55041561,-0.99169765,0.128591491,3.870345371
592.6357699,7420,55056400,-0.427610518,0.903963077,3.870403905
234.1678831,7421,55071241,0.529619752,0.848235179,3.870462432
425.1494219,7422,55086084,0.999920064,0.012643769,3.87052095
514.8277041,7423,55100929,0.550898481,-0.834572264,3.870579461
196.7426119,7424,55115776,-0.404616625,-0.914486406,3.870637963
546.0169445,7425,55130625,-0.988129072,-0.153625964,3.870696458
397.4746783,7426,55145476,-0.663160207,0.748477481,3.870754945
242.4299322,7427,55160329,0.271515094,0.962434182,3.870813424
592.9491326,7428,55175184,0.95656067,0.291533334,3.870871895
310.5703418,7429,55190041,0.762148777,-0.647401916,3.870930358
304.8296491,7430,55204900,-0.132979186,-0.99111883,3.870988814
596.8179479,7431,55219761,-0.905846699,-0.423605663,3.871047261
266.1662211,7432,55234624,-0.845882935,0.533368598,3.871105701
346.3720952,7433,55249489,-0.008218301,0.999966229,3.871164133
591.8000572,7434,55264356,0.837002201,0.547199521,3.871222557
253.900485,7435,55279225,0.912686739,-0.408659903,3.871280973
354.8788117,7436,55294096,0.149251299,-0.988799297,3.871339381
594.6225152,7437,55308969,-0.751405097,-0.659841177,3.871397781
267.3644982,7438,55323844,-0.961223112,0.275771878,3.871456174
329.0369045,7439,55338721,-0.28729703,0.95784154,3.871514559
602.7560365,7440,55353600,0.650768616,0.759276108,3.871572936
312.2183729,7441,55368481,0.990520598,-0.137364276,3.871631305
275.3285269,7442,55383364,0.41959251,-0.907712579,3.871689666
594.339179,7443,55398249,-0.537106997,-0.843514122,3.871748019
399.1645244,7444,55413136,-0.999992808,-0.003792672,3.871806364
219.2417264,7445,55428025,-0.543489843,0.839415743,3.871864702
532.6576284,7446,55442916,0.412695177,0.910869195,3.871923032
518.8867599,7447,55457809,0.989450154,0.14487371,3.871981354
217.7285713,7448,55472704,0.656509223,-0.754317996,3.872039668
396.0680689,7449,55487601,-0.28002326,-0.959993215,3.872097974
605.9697084,7450,55502500,-0.95910365,-0.283055099,3.872156273
333.6327827,7451,55517401,-0.756388567,0.65412257,3.872214563
243.5697724,7452,55532304,0.141746676,0.989902965,3.872272846
548.8531693,7453,55547209,0.909560679,0.415571139,3.872331121
533.2569584,7454,55562116,0.841128788,-0.540834875,3.872389388
238.5145719,7455,55577025,-0.000633031,-0.9999998,3.872447648
334.5094175,7456,55591936,-0.841812845,-0.53976952,3.872505899
604.224348,7457,55606849,-0.909033811,0.416722367,3.872564143
460.1522741,7458,55621764,-0.140493283,0.990081632,3.872622379
218.0454984,7459,55636681,0.757216121,0.65316441,3.872680607
387.7186334,7460,55651600,0.958744515,-0.284269158,3.872738827
614.820866,7461,55666521,0.278807624,-0.960346973,3.87279704
442.7875007,7462,55681444,-0.657463711,-0.75348621,3.872855245
220.1485935,7463,55696369,-0.989265942,0.146126299,3.872913442
379.2760554,7464,55711296,-0.411541629,0.911390963,3.872971631
612.4480557,7465,55726225,0.54455216,0.838726979,3.873029812
487.8895822,7466,55741156,0.999987205,-0.005058722,3.873087986
240.7245723,7467,55756089,0.536038624,-0.844193457,3.873146151
312.7540585,7468,55771024,-0.420741395,-0.907180621,3.873204309
572.7288957,7469,55785961,-0.990693716,-0.136110105,3.873262459
577.660114,7470,55800900,-0.649806804,0.760099413,3.873320602
327.4482891,7471,55815841,0.288509487,0.957477037,3.873378736
233.4429081,7472,55830784,0.961571486,0.274554688,3.873436863
440.1934302,7473,55845729,0.750569095,-0.660791974,3.873494982
623.2920213,7474,55860676,-0.150503061,-0.988609543,3.873553094
511.1960754,7475,55875625,-0.913203397,-0.407504057,3.873611197
277.2921495,7476,55890576,-0.836308741,0.54825878,3.873669293
257.8345331,7477,55905529,0.009484314,0.999955023,3.873727381
473.6773493,7478,55920484,0.846557535,0.53229723,3.873785461
628.7758162,7479,55935441,0.905309662,-0.424752182,3.873843533
524.4138075,7480,55950400,0.131724261,-0.991286396,3.873901598
302.9287226,7481,55965361,-0.762967818,-0.646436469,3.873959655
241.477147,7482,55980324,-0.956190804,0.292744166,3.874017704
408.1009181,7483,55995289,-0.270296374,0.962777165,3.874075745
602.5917959,7484,56010256,0.664107295,0.747637279,3.874133779
607.4285355,7485,56025225,0.98793378,-0.154876874,3.874191805
426.1807048,7486,56040196,0.403458504,-0.914997943,3.874249823
257.3269902,7487,56055169,-0.55195466,-0.833874123,3.874307833
271.9414187,7488,56070144,-0.999903255,0.01390972,3.874365836
448.3133063,7489,56085121,-0.528545409,0.848905031,3.874423831
613.5560603,7490,56100100,0.428754649,0.903420971,3.874481818
618.8813943,7491,56115081,0.99185966,0.127335837,3.874539797
468.271291,7492,56130064,0.643053473,-0.765821278,3.874597769
297.218595,7493,56145049,-0.296973111,-0.954885842,3.874655733
246.0359896,7494,56160036,-0.963963987,-0.266032766,3.874713689
348.8149746,7495,56175025,-0.744690818,0.667409608,3.874771637
521.0194119,7496,56190016,0.159247654,0.987238667,3.874829578
636.1400095,7497,56205009,0.916774568,0.399405048,3.874887511
619.2669457,7498,56220004,0.831423172,-0.55563973,3.874945436
490.0063956,7499,56235001,-0.018334854,-0.999831902,3.875003354
336.8202534,7500,56250000,-0.851235899,-0.524783235,3.875061263
253.2762497,7501,56265001,-0.901514585,0.432748719,3.875119165
282.8531535,7502,56280004,-0.122944918,0.992413496,3.87517706
402.3527528,7503,56295009,0.768659739,0.639657882,3.875234946
544.4735868,7504,56310016,0.953562177,-0.301196239,3.875292825
638.6723418,7505,56325025,0.261763947,-0.965131927,3.875350697
645.419619,7506,56340036,-0.670698848,-0.741729772,3.87540856
568.9352929,7507,56355049,-0.986524216,0.163615314,3.875466416
447.8224233,7508,56370064,-0.395343769,0.918533235,3.875524264
333.2329729,7509,56385081,0.559313916,0.828955936,3.875582104
266.8608146,7510,56400100,0.999740966,-0.022759628,3.875639937
267.5400388,7511,56415121,0.521010782,-0.853550095,3.875697762
329.2017597,7512,56430144,-0.436734312,-0.899590541,3.875755579
427.8081975,7513,56445169,-0.992947894,-0.118551592,3.875813389
532.3772238,7514,56460196,-0.636249762,0.771483144,3.875871191
615.3424537,7515,56475225,0.305413467,0.952219835,3.875928985
659.2419412,7516,56490256,0.966280963,0.257490001,3.875986771
658.8676233,7517,56505289,0.738754197,-0.673974952,3.87604455
619.6600716,7518,56520324,-0.16797977,-0.985790443,3.876102321
553.9443814,7519,56535361,-0.920273912,-0.391274747,3.876160085
476.6450599,7520,56550400,-0.826472463,0.562977147,3.876217841
401.6810273,7521,56565441,0.027183957,0.999630448,3.876275589
339.6445374,7522,56580484,0.855847572,0.517228125,3.876333329
296.8421973,7523,56595529,0.897648876,-0.440711351,3.876391062
275.4349511,7524,56610576,0.114155944,-0.993462843,3.876448787
274.2696658,7525,56625625,-0.774291437,-0.632829179,3.876506504
290.0019298,7526,56640676,-0.950858842,0.309624714,3.876564214
318.2026748,7527,56655729,-0.253211012,0.967411073,3.876621916
354.26218,7528,56670784,0.677237854,0.735764153,3.87667961
394.014843,7529,56685841,0.985037361,-0.172340936,3.876737297
434.0878053,7530,56700900,0.38719806,-0.921996563,3.876794976
472.0225173,7531,56715961,-0.566629351,-0.823972802,3.876852648
506.2360366,7532,56731024,-0.99950035,0.031607753,3.876910311
535.887265,7533,56746089,-0.513435337,0.858128286,3.876967967
560.7012624,7534,56761156,0.444679757,0.89568963,3.877025616
580.78912,7535,56776225,0.993958333,0.109758059,3.877083257
596.4860024,7536,56791296,0.629396201,-0.777084565,3.87714089
608.2181343,7537,56806369,-0.313829895,-0.949479224,3.877198515
616.4013697,7538,56821444,-0.968522234,-0.248927063,3.877256133
621.3692843,7539,56836521,-0.732759697,0.680487492,3.877313743
623.3268029,7540,56851600,0.176698726,0.984264985,3.877371346
622.3254101,7541,56866681,0.923701155,0.38311379,3.877428941
618.2572955,7542,56881764,0.821457002,-0.570270457,3.877486528
610.8677472,7543,56896849,-0.03603093,-0.999350675,3.877544108
599.7872187,7544,56911936,-0.860392192,-0.509632492,3.87760168
584.5862849,7545,56927025,-0.89371284,0.448639454,3.877659244
564.8576317,7546,56942116,-0.105358025,0.994434355,3.877716801
540.3286477,7547,56957209,0.779862472,0.625950896,3.87777435
511.0053645,7548,56972304,0.948081009,-0.31802893,3.877831891
477.3426388,7549,56987401,0.244638238,-0.969614425,3.877889425
440.4260099,7550,57002500,-0.683723801,-0.729740889,3.877946952
402.1376112,7551,57017601,-0.98347333,0.181053055,3.87800447
365.2630063,7552,57032704,-0.379022016,0.925387655,3.878061981
333.4808083,7553,57047809,0.573900392,0.818925112,3.878119485
311.1676882,7554,57062916,0.999181426,-0.040453402,3.87817698
302.9555687,7555,57078025,0.505819665,-0.862639245,3.878234469
313.0046164,7556,57093136,-0.452590364,-0.891718545,3.878291949
344.0133304,7557,57108249,-0.994890899,-0.100955927,3.878349422
396.0785029,7558,57123364,-0.62249333,0.782625105,3.878406888
465.6347569,7559,57138481,0.322221736,0.946664224,3.878464345
544.8199528,7560,57153600,0.970687624,0.240344622,3.878521796
621.682599,7561,57168721,0.726707787,-0.686946717,3.878579238
681.607841,7562,57183844,-0.185403838,-0.982662412,3.878636673
710.1275075,7563,57198969,-0.927056029,-0.374922817,3.8786941
696.8670613,7564,57214096,-0.816377183,0.577519087,3.87875152
639.8121528,7565,57229225,0.044875081,0.998992606,3.878808932
548.5047318,7566,57244356,0.864869402,0.50199693,3.878866337
444.4737031,7567,57259489,0.889706783,-0.456532408,3.878923734
357.4938287,7568,57274624,0.096551851,-0.995327956,3.878981123
317.3864926,7569,57289761,-0.785372407,-0.619023571,3.879038505
342.9688917,7570,57304900,-0.945228897,0.32640823,3.87909588
431.8841808,7571,57320041,-0.236046298,0.97174181,3.879153246
556.3642054,7572,57335184,0.690156179,0.723660451,3.879210605
669.2538117,7573,57350329,0.981832247,-0.189750989,3.879267957
721.1059898,7574,57365476,0.370816276,-0.928706245,3.879325301
683.4083456,7575,57380625,-0.58112647,-0.813813262,3.879382637
567.4199561,7576,57395776,-0.998784219,0.049295881,3.879439966
426.4117438,7577,57410929,-0.498164363,0.867082618,3.879497287
334.4988127,7578,57426084,0.460465511,0.887677595,3.879554601
347.6159885,7579,57441241,0.995745518,0.092145885,3.879611907
466.1332027,7580,57456400,0.615541688,-0.788104327,3.879669206
624.5712604,7581,57471561,-0.330588331,-0.943775055,3.879726497
723.4978536,7582,57486724,-0.972776963,-0.23174335,3.87978378
692.580047,7583,57501889,-0.720598941,0.693352123,3.879841056
546.1293808,7584,57517056,0.194094424,0.980982851,3.879898324
385.8941839,7585,57532225,0.930338271,0.366702471,3.879955585
335.0877348,7586,57547396,0.811233402,-0.58472247,3.880012838
441.4645156,7587,57562569,-0.053715715,-0.998556269,3.880070084
625.9255464,7588,57577744,-0.869278852,-0.494322039,3.880127322
733.7602172,7589,57592921,-0.885631021,0.464389594,3.880184553
664.7932032,7590,57608100,-0.087738114,0.996143576,3.880241776
475.0997087,7591,57623281,0.790820811,0.612047748,3.880298991
342.810655,7592,57638464,0.942302729,-0.334761957,3.880356199
403.9190521,7593,57653649,0.227435864,-0.973793062,3.8804134
605.1301339,7594,57668836,-0.696534486,-0.717523317,3.880470593
738.4172672,7595,57684025,-0.980114241,0.198434057,3.880527778
654.3781334,7596,57699216,-0.362581483,0.931952074,3.880584956
440.5852505,7597,57714409,0.588307018,0.808637652,3.880642126
344.3549514,7598,57729604,0.99830876,-0.058134498,3.880699289
488.2663109,7599,57744801,0.490470032,-0.871458059,3.880756445
702.8231056,7600,57760000,-0.468304582,-0.883567099,3.880813592
715.5379495,7601,57775201,-0.996522122,-0.083328624,3.880870733
503.2043209,7602,57790404,-0.60854182,0.793521804,3.880927865
348.1526504,7603,57805609,0.338929026,0.940811945,3.88098499
470.6175881,7604,57820816,0.974790088,0.223123922,3.881042108
704.9936473,7605,57836025,0.714433639,-0.699703206,3.881099218
710.0807612,7606,57851236,-0.202769803,-0.979226433,3.881156321
472.1129613,7607,57866449,-0.933547623,-0.358453394,3.881213416
354.5470024,7608,57881664,-0.806026064,0.591880043,3.881270504
549.4196304,7609,57896881,0.062552142,0.998041697,3.881327584
749.1057958,7610,57912100,0.873620196,0.486608418,3.881384657
621.4789969,7611,57927321,0.881485871,-0.472210396,3.881441722
377.2169271,7612,57942544,0.078917502,-0.99688115,3.88149878
441.7998551,7613,57957769,-0.796207255,-0.605023972,3.88155583
708.8521226,7614,57972996,-0.939302734,0.343089456,3.881612872
696.5440812,7615,57988225,-0.21880761,0.97576802,3.881669908
422.6949884,7616,58003456,0.702858221,0.711329967,3.881726935
404.9931246,7617,58018689,0.978319445,-0.207101578,3.881783956
684.8758198,7618,58033924,0.354318283,-0.935124887,3.881840968
714.1274662,7619,58049161,-0.595441474,-0.803398688,3.881897974
429.9009821,7620,58064400,-0.997755086,0.06696856,3.881954971
414.5990729,7621,58079641,-0.482737274,0.875765222,3.882011962
706.8654129,7622,58094884,0.476106962,0.879387378,3.882068944
686.9379421,7623,58110129,0.997220652,0.074504834,3.88212592
394.5477294,7624,58125376,0.601494274,-0.798877111,3.882182888
476.7610025,7625,58140625,-0.347243166,-0.937775124,3.882239848
754.8593044,7626,58155876,-0.976726841,-0.214487013,3.882296801
593.2666332,7627,58171129,-0.708212362,0.705999469,3.882353746
365.5867993,7628,58186384,0.211429296,0.977393295,3.882410684
614.1124308,7629,58201641,0.936683834,0.350176233,3.882467615
745.4271597,7630,58216900,0.800755575,-0.598991242,3.882524538
437.2360997,7631,58232161,-0.071383667,-0.997448932,3.882581454
455.0161221,7632,58247424,-0.877893095,-0.478856674,3.882638362
758.5623207,7633,58262689,-0.87727166,0.479994202,3.882695262
572.0171329,7634,58277956,-0.070090707,0.997540622,3.882752156
379.1584335,7635,58293225,0.801531319,0.597952794,3.882809041
691.5205973,7636,58308496,0.936229147,-0.351390075,3.88286592
676.5985553,7637,58323769,0.210162214,-0.97766653,3.882922791
374.4726851,7638,58339044,-0.709126889,-0.705080886,3.882979654
617.3219989,7639,58354321,-0.976448001,0.215752873,3.88303651
731.6074753,7640,58369600,-0.346027324,0.938224435,3.883093359
395.3903405,7641,58384881,0.602529279,0.798096779,3.8831502
570.8344089,7642,58400164,0.997123241,-0.075797375,3.883207033
752.5692586,7643,58415449,0.474966694,-0.880003772,3.88326386
409.5086769,7644,58430736,-0.483872041,-0.875138759,3.883320678
559.8877209,7645,58446025,-0.997841053,-0.065675207,3.88337749
754.3151589,7646,58461316,-0.594399603,0.804169828,3.883434294
404.7939396,7647,58476609,0.355530101,0.934664832,3.88349109
584.8308673,7648,58491904,0.97858707,0.205833299,3.883547879
737.0751346,7649,58507201,0.701935599,-0.712240419,3.883604661
386.7552479,7650,58522500,-0.220072224,-0.975483581,3.883661435
644.4289443,7651,58537801,-0.939746659,-0.341871637,3.883718202
686.3191884,7652,58553104,-0.79542235,0.606055513,3.883774961
380.1797284,7653,58568409,0.080209599,0.996778019,3.883831713
725.0002572,7654,58583716,0.882097213,0.471067412,3.883888458
586.1621905,7655,58599025,0.872988717,-0.487740402,3.883945195
428.5645351,7656,58614336,0.06125842,-0.998121939,3.884001925
779.6024762,7657,58629649,-0.806792585,-0.590834769,3.884058647
454.3473278,7658,58644964,-0.933082209,0.359663163,3.884115362
564.8053472,7659,58660281,-0.201500353,0.979488442,3.88417207
729.3727088,7660,58675600,0.715339999,0.698776564,3.88422877
382.0672238,7661,58690921,0.974500054,-0.224387264,3.884285462
735.8887828,7662,58706244,0.337709254,-0.941250477,3.884342148
545.6117037,7663,58721569,-0.609569877,-0.792732342,3.884398826
490.4995963,7664,58736896,-0.996413274,0.084620252,3.884455496
764.2294625,7665,58752225,-0.467158902,0.884173377,3.884512159
387.1904116,7666,58767556,0.49159921,0.870821576,3.884568815
724.1393761,7667,58782889,0.998383276,0.056840434,3.884625463
546.9106679,7668,58798224,0.587258362,-0.80939954,3.884682104
510.4442365,7669,58813561,-0.363789181,-0.93148131,3.884738738
744.9579308,7670,58828900,-0.980370629,-0.197163459,3.884795364
386.4665808,7671,58844241,-0.695603842,0.718425567,3.884851983
770.1433876,7672,58859584,0.22869791,0.97349744,3.884908594
458.4155026,7673,58874929,0.942735858,0.333540256,3.884965198
629.8317692,7674,58890276,0.790026806,-0.613072301,3.885021795
631.0383753,7675,58905625,-0.089029248,-0.996029012,3.885078384
464.5733749,7676,58920976,-0.886232222,-0.463241243,3.885134966
761.2709051,7677,58936329,-0.868637378,0.495448389,3.885191541
388.1854783,7678,58951684,-0.052421335,0.998625057,3.885248108
780.8186192,7679,58967041,0.811990642,0.583670453,3.885304668
421.586153,7680,58982400,0.929862167,-0.367908073,3.88536122
707.8108745,7681,58997761,0.192822704,-0.981233614,3.885417765
520.9712795,7682,59013124,-0.721497064,-0.692417495,3.885474303
597.7325011,7683,59028489,-0.972475758,0.233004076,3.885530833
630.8458355,7684,59043856,-0.329364726,0.944202773,3.885587356
498.1120778,7685,59059225,0.616562717,0.787305796,3.885643872
715.8040214,7686,59074596,0.995625241,-0.0934365,3.88570038
431.2444047,7687,59089969,0.45931451,-0.888273708,3.885756881
765.4605391,7688,59105344,-0.499287863,-0.866436166,3.885813375
398.0105339,7689,59120721,-0.998847278,-0.048001208,3.885869861
785.6297008,7690,59136100,-0.580071111,0.814565839,3.88592634
388.5626718,7691,59151481,0.372019759,0.92822481,3.885982811
787.9824492,7692,59166864,0.982077379,0.188478172,3.886039276
391.0518401,7693,59182249,0.689217586,-0.724554428,3.886095732
783.4467468,7694,59197636,-0.237305678,-0.971435029,3.886152182
396.1145455,7695,59213025,-0.945651195,-0.325182744,3.886208624
779.512681,7696,59228416,-0.784569365,0.620041056,3.886265059
398.2277979,7697,59243809,0.097841921,0.995201969,3.886321487
